order_id,order_date,customer_id,segment,region,category,sub_category,product_id,quantity,sales,discount,profit,shipping_cost
ORD-000780,2024-05-22,CUST-00084,Corporate,South,Furniture,Tables,SKU-FUR-216,5,91.36,0.1,-6.1,34.39
ORD-003947,2024-05-22,CUST-01152,Consumer,North,Office Supplies,Paper,SKU-OFF-371,3,237.32,0.1,41.47,7.33
ORD-003092,2024-05-22,CUST-00419,Corporate,North,Furniture,Storage,SKU-FUR-919,5,449.06,0.15,89.8,29.5
ORD-002122,2024-05-22,CUST-01070,Consumer,East,Office Supplies,Art,SKU-OFF-454,4,82.3,0.05,17.21,9.7
ORD-004764,2024-05-22,CUST-01077,Consumer,South,Furniture,Chairs,SKU-FUR-508,7,740.58,0.0,145.08,6.6
ORD-005146,2024-05-23,CUST-00987,Consumer,East,Technology,Printers,SKU-TEC-987,4,317.94,0.3,14.72,22.87
ORD-004640,2024-05-23,CUST-01140,Corporate,Central,Office Supplies,Art,SKU-OFF-143,1,428.08,0.1,41.92,4.92
ORD-004663,2024-05-23,CUST-00878,Consumer,South,Office Supplies,Labels,SKU-OFF-249,7,185.06,0.0,21.23,16.83
ORD-004553,2024-05-23,CUST-00359,Consumer,West,Furniture,Tables,SKU-FUR-804,6,342.9,0.15,-12.47,10.14
ORD-001224,2024-05-23,CUST-00245,Corporate,North,Office Supplies,Binders,SKU-OFF-945,2,157.73,0.1,10.6,17.48
ORD-001311,2024-05-23,CUST-00086,Corporate,North,Technology,Printers,SKU-TEC-267,2,180.34,0.0,38.89,10.96
ORD-005546,2024-05-23,CUST-01028,Consumer,West,Office Supplies,Art,SKU-OFF-451,2,452.8,0.15,24.37,36.31
ORD-000194,2024-05-23,CUST-00021,Corporate,South,Technology,Phones,SKU-TEC-338,7,218.63,0.05,27.86,25.4
ORD-005980,2024-05-23,CUST-00707,Consumer,Central,Office Supplies,Paper,SKU-OFF-498,2,238.77,0.3,21.94,21.28
ORD-002511,2024-05-23,CUST-00135,Home Office,North,Technology,Phones,SKU-TEC-350,3,183.6,0.2,10.63,24.98
ORD-000664,2024-05-23,CUST-00448,Corporate,South,Office Supplies,Binders,SKU-OFF-428,2,542.31,0.05,33.26,30.85
ORD-004380,2024-05-23,CUST-00581,Corporate,South,Technology,Phones,SKU-TEC-486,7,767.37,0.05,146.11,39.44
ORD-005228,2024-05-23,CUST-00320,Home Office,West,Furniture,Storage,SKU-FUR-559,7,422.85,0.0,127.19,38.41
ORD-004452,2024-05-23,CUST-00429,Consumer,East,Furniture,Chairs,SKU-FUR-627,5,321.59,0.15,38.06,44.19
ORD-000121,2024-05-24,CUST-01158,Consumer,West,Office Supplies,Binders,SKU-OFF-879,1,193.24,0.3,8.0,38.03
ORD-001684,2024-05-24,CUST-00694,Consumer,East,Technology,Printers,SKU-TEC-496,7,196.14,0.1,33.79,16.32
ORD-004862,2024-05-24,CUST-00835,Consumer,North,Furniture,Tables,SKU-FUR-797,1,461.37,0.0,69.03,13.55
ORD-003696,2024-05-24,CUST-00576,Consumer,West,Furniture,Chairs,SKU-FUR-724,5,178.6,0.1,11.68,44.96
ORD-005254,2024-05-24,CUST-01199,Consumer,West,Furniture,Bookcases,SKU-FUR-485,5,312.93,0.15,17.53,8.2
ORD-001255,2024-05-24,CUST-01112,Home Office,West,Furniture,Chairs,SKU-FUR-863,6,310.47,0.15,69.17,25.79
ORD-003814,2024-05-24,CUST-00508,Consumer,West,Office Supplies,Labels,SKU-OFF-833,6,210.74,0.1,48.26,20.22
ORD-001016,2024-05-24,CUST-01126,Corporate,West,Furniture,Bookcases,SKU-FUR-292,2,142.65,0.05,37.21,5.93
ORD-004252,2024-05-24,CUST-00767,Consumer,South,Technology,Laptops,SKU-TEC-819,5,871.34,0.05,191.8,30.17
ORD-001029,2024-05-24,CUST-00399,Corporate,West,Technology,Printers,SKU-TEC-303,5,102.69,0.0,17.81,17.17
ORD-001388,2024-05-25,CUST-00761,Consumer,North,Furniture,Storage,SKU-FUR-570,1,87.4,0.0,2.13,19.49
ORD-001193,2024-05-25,CUST-00834,Consumer,East,Furniture,Storage,SKU-FUR-530,5,299.38,0.0,22.24,24.65
ORD-001284,2024-05-25,CUST-00905,Consumer,West,Furniture,Chairs,SKU-FUR-103,4,429.1,0.2,0.24,41.57
ORD-004730,2024-05-25,CUST-00323,Consumer,West,Office Supplies,Labels,SKU-OFF-781,2,155.88,0.1,14.1,14.48
ORD-003440,2024-05-25,CUST-00760,Consumer,North,Office Supplies,Labels,SKU-OFF-737,2,66.4,0.05,14.06,36.98
ORD-001675,2024-05-25,CUST-01032,Consumer,West,Furniture,Bookcases,SKU-FUR-882,1,242.35,0.05,-4.16,31.32
ORD-001553,2024-05-25,CUST-00878,Corporate,South,Office Supplies,Binders,SKU-OFF-259,7,321.05,0.15,23.25,41.97
ORD-000710,2024-05-26,CUST-00901,Home Office,Central,Office Supplies,Art,SKU-OFF-933,5,189.53,0.15,25.7,43.55
ORD-003483,2024-05-26,CUST-00543,Home Office,South,Office Supplies,Art,SKU-OFF-647,6,172.78,0.1,27.83,14.61
ORD-005019,2024-05-26,CUST-00731,Consumer,North,Office Supplies,Art,SKU-OFF-516,6,258.07,0.15,50.47,16.76
ORD-004822,2024-05-26,CUST-00604,Corporate,North,Technology,Printers,SKU-TEC-957,4,286.63,0.05,50.65,7.67
ORD-000142,2024-05-26,CUST-00764,Consumer,South,Technology,Phones,SKU-TEC-206,2,201.42,0.0,47.46,9.54
ORD-003709,2024-05-26,CUST-00163,Consumer,North,Office Supplies,Binders,SKU-OFF-750,2,545.81,0.1,56.59,16.29
ORD-002815,2024-05-26,CUST-00851,Corporate,South,Technology,Phones,SKU-TEC-368,5,97.78,0.05,19.5,24.56
ORD-004743,2024-05-26,CUST-00159,Consumer,North,Furniture,Bookcases,SKU-FUR-690,7,163.06,0.0,36.58,23.5
ORD-005051,2024-05-27,CUST-00984,Corporate,South,Technology,Laptops,SKU-TEC-991,1,179.98,0.2,39.02,36.61
ORD-000852,2024-05-27,CUST-00608,Home Office,South,Office Supplies,Binders,SKU-OFF-430,1,71.79,0.1,11.11,29.99
ORD-002598,2024-05-27,CUST-00967,Consumer,North,Furniture,Bookcases,SKU-FUR-769,5,169.97,0.1,18.31,43.49
ORD-001837,2024-05-27,CUST-00769,Home Office,Central,Technology,Laptops,SKU-TEC-399,1,128.73,0.0,35.08,21.44
ORD-001116,2024-05-27,CUST-00963,Consumer,North,Office Supplies,Binders,SKU-OFF-883,5,177.24,0.0,64.19,24.5
ORD-004165,2024-05-27,CUST-00175,Corporate,North,Office Supplies,Labels,SKU-OFF-694,7,216.39,0.1,13.92,16.06
ORD-000184,2024-05-27,CUST-00040,Corporate,West,Technology,Phones,SKU-TEC-759,6,267.19,0.2,27.35,40.72
ORD-001656,2024-05-27,CUST-01038,Corporate,East,Furniture,Bookcases,SKU-FUR-614,3,247.53,0.05,56.04,8.08
ORD-001089,2024-05-28,CUST-01144,Consumer,West,Furniture,Bookcases,SKU-FUR-601,1,265.89,0.0,-0.26,12.17
ORD-001164,2024-05-28,CUST-01063,Consumer,Central,Office Supplies,Binders,SKU-OFF-867,7,274.71,0.05,40.02,10.76
ORD-003523,2024-05-28,CUST-00787,Consumer,South,Technology,Laptops,SKU-TEC-179,1,536.02,0.0,79.34,40.2
ORD-004250,2024-05-28,CUST-00607,Corporate,West,Technology,Laptops,SKU-TEC-243,3,368.85,0.05,39.18,11.3
ORD-001938,2024-05-28,CUST-00019,Consumer,West,Furniture,Bookcases,SKU-FUR-528,6,212.68,0.15,-5.07,44.27
ORD-000881,2024-05-28,CUST-00377,Corporate,Central,Technology,Phones,SKU-TEC-142,6,87.27,0.0,19.66,5.54
ORD-000970,2024-05-28,CUST-00906,Corporate,North,Technology,Phones,SKU-TEC-520,4,169.65,0.0,37.73,7.16
ORD-004664,2024-05-28,CUST-00094,Consumer,East,Technology,Printers,SKU-TEC-825,6,137.41,0.1,16.81,28.69
ORD-002076,2024-05-29,CUST-00182,Corporate,North,Technology,Phones,SKU-TEC-843,2,250.37,0.2,13.01,40.0
ORD-000919,2024-05-29,CUST-00994,Home Office,West,Furniture,Tables,SKU-FUR-531,3,64.33,0.15,-4.35,39.87
ORD-000362,2024-05-29,CUST-00817,Consumer,North,Technology,Laptops,SKU-TEC-769,2,373.23,0.1,105.44,32.67
ORD-004280,2024-05-29,CUST-00745,Corporate,Central,Office Supplies,Labels,SKU-OFF-582,1,171.68,0.1,24.26,32.99
ORD-000108,2024-05-29,CUST-00489,Home Office,North,Technology,Accessories,SKU-TEC-965,6,217.87,0.0,23.91,37.61
ORD-003963,2024-05-29,CUST-00997,Corporate,West,Office Supplies,Paper,SKU-OFF-479,7,339.33,0.05,82.09,19.75
ORD-002909,2024-05-29,CUST-00516,Corporate,Central,Furniture,Storage,SKU-FUR-100,3,538.83,0.0,26.57,33.82
ORD-002700,2024-05-29,CUST-00261,Consumer,Central,Furniture,Bookcases,SKU-FUR-618,1,274.04,0.1,0.84,22.17
ORD-000119,2024-05-29,CUST-00642,Home Office,East,Technology,Phones,SKU-TEC-961,5,351.14,0.1,35.52,32.94
ORD-003403,2024-05-30,CUST-00982,Consumer,East,Office Supplies,Binders,SKU-OFF-972,7,139.28,0.15,13.27,39.79
ORD-000124,2024-05-30,CUST-00676,Consumer,North,Technology,Printers,SKU-TEC-938,1,621.96,0.05,148.36,12.0
ORD-002965,2024-05-30,CUST-00249,Corporate,East,Office Supplies,Binders,SKU-OFF-708,3,136.62,0.1,27.19,40.69
ORD-002030,2024-05-30,CUST-00424,Consumer,East,Furniture,Storage,SKU-FUR-488,5,207.76,0.15,-18.47,9.38
ORD-001762,2024-05-30,CUST-01005,Corporate,South,Office Supplies,Labels,SKU-OFF-852,7,144.48,0.0,35.02,34.17
ORD-004428,2024-05-30,CUST-00305,Consumer,East,Technology,Laptops,SKU-TEC-395,2,260.85,0.0,70.8,16.14
ORD-005123,2024-05-30,CUST-00186,Consumer,Central,Office Supplies,Binders,SKU-OFF-648,2,254.8,0.2,2.73,8.67
ORD-001698,2024-05-30,CUST-00557,Corporate,North,Office Supplies,Labels,SKU-OFF-119,2,82.12,0.1,10.43,41.01
ORD-000548,2024-05-30,CUST-01012,Consumer,South,Furniture,Chairs,SKU-FUR-425,3,164.73,0.2,27.28,39.9
ORD-000084,2024-05-31,CUST-00087,Consumer,East,Technology,Printers,SKU-TEC-575,4,231.24,0.0,54.79,11.68
ORD-001827,2024-05-31,CUST-00950,Consumer,West,Technology,Phones,SKU-TEC-556,4,245.01,0.15,41.16,20.56
ORD-003468,2024-05-31,CUST-00903,Corporate,South,Office Supplies,Binders,SKU-OFF-793,6,229.18,0.2,25.0,39.06
ORD-002162,2024-05-31,CUST-00030,Consumer,North,Furniture,Storage,SKU-FUR-673,4,324.28,0.2,50.84,34.05
ORD-003346,2024-05-31,CUST-00490,Corporate,East,Furniture,Bookcases,SKU-FUR-359,5,176.1,0.0,28.29,29.38
ORD-004339,2024-05-31,CUST-00171,Consumer,East,Office Supplies,Binders,SKU-OFF-652,4,290.48,0.1,41.89,26.7
ORD-000140,2024-05-31,CUST-00284,Consumer,North,Office Supplies,Paper,SKU-OFF-607,3,222.3,0.0,3.53,23.66
ORD-004924,2024-05-31,CUST-00009,Consumer,West,Office Supplies,Art,SKU-OFF-235,4,109.63,0.15,7.2,18.4
ORD-004695,2024-05-31,CUST-00860,Corporate,South,Furniture,Tables,SKU-FUR-962,2,299.12,0.0,-25.88,21.11
ORD-004620,2024-05-31,CUST-00010,Corporate,Central,Technology,Phones,SKU-TEC-716,4,833.43,0.05,242.15,39.54
ORD-004048,2024-05-31,CUST-00258,Consumer,Central,Furniture,Storage,SKU-FUR-596,1,700.63,0.1,33.59,8.09
ORD-003658,2024-06-01,CUST-00350,Home Office,North,Technology,Phones,SKU-TEC-480,7,184.35,0.1,33.41,41.04
ORD-005656,2024-06-01,CUST-00498,Corporate,Central,Office Supplies,Art,SKU-OFF-785,5,283.4,0.1,16.57,27.64
ORD-004052,2024-06-01,CUST-01170,Home Office,West,Technology,Laptops,SKU-TEC-947,2,431.63,0.0,64.09,35.49
ORD-002046,2024-06-01,CUST-00116,Corporate,North,Office Supplies,Binders,SKU-OFF-238,1,474.63,0.1,69.77,27.02
ORD-001379,2024-06-01,CUST-00958,Corporate,Central,Technology,Accessories,SKU-TEC-517,2,210.46,0.3,-11.48,40.93
ORD-003594,2024-06-01,CUST-00653,Consumer,West,Office Supplies,Paper,SKU-OFF-125,7,394.55,0.0,65.46,17.79
ORD-001176,2024-06-01,CUST-00994,Consumer,North,Office Supplies,Labels,SKU-OFF-288,2,408.09,0.3,-21.34,5.14
ORD-005465,2024-06-02,CUST-00823,Consumer,Central,Office Supplies,Labels,SKU-OFF-481,4,367.48,0.1,28.14,35.09
ORD-001018,2024-06-02,CUST-00106,Consumer,West,Technology,Printers,SKU-TEC-642,7,477.47,0.0,59.97,39.16
ORD-000785,2024-06-02,CUST-00780,Consumer,North,Office Supplies,Art,SKU-OFF-760,1,102.15,0.3,5.38,28.08
ORD-003191,2024-06-02,CUST-00075,Consumer,South,Office Supplies,Binders,SKU-OFF-573,2,489.68,0.0,130.39,27.03
ORD-002814,2024-06-02,CUST-00541,Corporate,North,Technology,Laptops,SKU-TEC-141,6,391.33,0.0,118.09,31.91
ORD-000075,2024-06-02,CUST-01176,Consumer,Central,Office Supplies,Art,SKU-OFF-746,7,150.58,0.0,23.56,20.18
ORD-002365,2024-06-02,CUST-00881,Consumer,South,Office Supplies,Binders,SKU-OFF-498,1,154.67,0.0,32.82,18.25
ORD-005244,2024-06-02,CUST-00160,Home Office,East,Furniture,Tables,SKU-FUR-636,1,115.45,0.1,-7.8,27.98
ORD-002585,2024-06-03,CUST-00094,Home Office,West,Technology,Laptops,SKU-TEC-113,7,547.2,0.2,-6.69,19.05
ORD-004617,2024-06-03,CUST-00238,Corporate,Central,Technology,Printers,SKU-TEC-411,7,68.61,0.0,9.04,34.15
ORD-005378,2024-06-03,CUST-00148,Home Office,East,Furniture,Chairs,SKU-FUR-965,1,105.33,0.1,-13.34,7.39
ORD-000074,2024-06-03,CUST-00784,Corporate,West,Office Supplies,Paper,SKU-OFF-953,4,48.35,0.2,7.49,8.29
ORD-004869,2024-06-03,CUST-00535,Consumer,West,Office Supplies,Paper,SKU-OFF-173,6,369.49,0.1,40.27,40.46
ORD-003998,2024-06-03,CUST-00077,Consumer,West,Furniture,Storage,SKU-FUR-861,2,716.3,0.15,104.71,30.14
ORD-002074,2024-06-03,CUST-00334,Consumer,North,Office Supplies,Binders,SKU-OFF-858,6,868.37,0.0,95.86,7.67
ORD-004972,2024-06-04,CUST-00733,Consumer,West,Technology,Phones,SKU-TEC-312,5,272.18,0.1,45.89,6.5
ORD-002524,2024-06-04,CUST-00204,Consumer,North,Office Supplies,Labels,SKU-OFF-751,5,99.8,0.05,13.23,24.38
ORD-003915,2024-06-04,CUST-01064,Consumer,East,Office Supplies,Labels,SKU-OFF-214,3,398.03,0.0,97.33,15.3
ORD-005660,2024-06-04,CUST-00055,Consumer,Central,Technology,Laptops,SKU-TEC-551,6,66.77,0.0,4.75,27.22
ORD-004000,2024-06-04,CUST-00813,Consumer,North,Furniture,Tables,SKU-FUR-419,4,364.9,0.05,42.71,12.54
ORD-002443,2024-06-04,CUST-00738,Corporate,West,Technology,Accessories,SKU-TEC-363,6,176.37,0.0,40.41,8.26
ORD-002888,2024-06-05,CUST-00148,Corporate,North,Office Supplies,Paper,SKU-OFF-859,4,545.11,0.2,8.69,40.72
ORD-001347,2024-06-05,CUST-00986,Consumer,Central,Technology,Laptops,SKU-TEC-669,2,179.64,0.1,12.19,10.92
ORD-005004,2024-06-05,CUST-00940,Corporate,West,Office Supplies,Binders,SKU-OFF-425,2,63.89,0.05,14.55,21.19
ORD-004646,2024-06-05,CUST-00015,Corporate,South,Furniture,Storage,SKU-FUR-234,1,573.57,0.1,-3.2,28.11
ORD-002621,2024-06-05,CUST-00299,Corporate,North,Office Supplies,Art,SKU-OFF-535,7,611.37,0.2,-1.12,14.84
ORD-003019,2024-06-05,CUST-00152,Consumer,East,Office Supplies,Labels,SKU-OFF-777,7,340.54,0.0,-2.35,23.66
ORD-005880,2024-06-05,CUST-00359,Consumer,South,Technology,Accessories,SKU-TEC-303,7,296.91,0.05,80.09,44.74
ORD-004057,2024-06-05,CUST-01085,Consumer,East,Office Supplies,Binders,SKU-OFF-598,2,213.82,0.0,33.02,9.44
ORD-005196,2024-06-06,CUST-00568,Consumer,East,Office Supplies,Art,SKU-OFF-426,4,385.7,0.0,37.31,19.76
ORD-002269,2024-06-06,CUST-00697,Consumer,Central,Technology,Accessories,SKU-TEC-517,2,481.05,0.0,73.82,5.0
ORD-002193,2024-06-06,CUST-00215,Corporate,East,Office Supplies,Paper,SKU-OFF-113,2,212.63,0.0,33.46,27.16
ORD-005036,2024-06-06,CUST-00116,Corporate,North,Furniture,Bookcases,SKU-FUR-524,7,217.02,0.2,-9.06,22.36
ORD-004753,2024-06-06,CUST-00679,Consumer,South,Office Supplies,Binders,SKU-OFF-979,2,265.69,0.0,44.69,41.32
ORD-001545,2024-06-06,CUST-00972,Corporate,West,Furniture,Storage,SKU-FUR-336,4,351.21,0.2,21.67,41.73
ORD-004870,2024-06-06,CUST-01174,Consumer,East,Technology,Accessories,SKU-TEC-719,5,599.38,0.1,101.23,20.71
ORD-003220,2024-06-06,CUST-00329,Home Office,South,Technology,Accessories,SKU-TEC-283,4,283.47,0.15,56.61,6.26
ORD-004101,2024-06-06,CUST-00725,Consumer,East,Technology,Laptops,SKU-TEC-719,5,153.97,0.0,49.41,11.69
ORD-001623,2024-06-07,CUST-00085,Consumer,West,Office Supplies,Binders,SKU-OFF-549,1,236.37,0.05,48.55,29.49
ORD-002712,2024-06-07,CUST-00735,Consumer,East,Furniture,Bookcases,SKU-FUR-532,6,312.03,0.1,58.91,20.49
ORD-000917,2024-06-07,CUST-00934,Consumer,Central,Office Supplies,Labels,SKU-OFF-660,4,263.42,0.05,8.5,5.24
ORD-002018,2024-06-07,CUST-00892,Consumer,Central,Technology,Accessories,SKU-TEC-906,6,174.93,0.1,20.96,19.44
ORD-000377,2024-06-07,CUST-00566,Corporate,East,Furniture,Bookcases,SKU-FUR-922,4,304.84,0.0,25.79,10.32
ORD-005064,2024-06-07,CUST-00205,Corporate,West,Furniture,Chairs,SKU-FUR-752,1,145.13,0.1,-15.76,7.02
ORD-000239,2024-06-08,CUST-01065,Consumer,South,Furniture,Storage,SKU-FUR-777,5,275.29,0.15,23.06,30.59
ORD-000653,2024-06-08,CUST-00740,Home Office,West,Furniture,Storage,SKU-FUR-369,4,86.61,0.0,-8.39,20.58
ORD-004905,2024-06-08,CUST-00148,Home Office,North,Furniture,Storage,SKU-FUR-606,6,152.95,0.05,28.77,9.14
ORD-001665,2024-06-08,CUST-00112,Home Office,North,Office Supplies,Paper,SKU-OFF-320,4,146.64,0.15,-2.91,40.01
ORD-003809,2024-06-08,CUST-00488,Consumer,West,Furniture,Chairs,SKU-FUR-857,5,295.73,0.15,-36.94,40.94
ORD-004017,2024-06-08,CUST-00208,Consumer,South,Furniture,Chairs,SKU-FUR-797,7,361.7,0.2,-59.52,29.66
ORD-004816,2024-06-08,CUST-00334,Corporate,West,Technology,Printers,SKU-TEC-168,3,142.28,0.0,28.96,42.13
ORD-002944,2024-06-08,CUST-01011,Corporate,West,Office Supplies,Art,SKU-OFF-385,4,674.65,0.05,48.25,37.39
ORD-000996,2024-06-08,CUST-01123,Home Office,Central,Technology,Printers,SKU-TEC-646,6,315.39,0.05,65.16,12.9
ORD-001681,2024-06-09,CUST-00695,Consumer,North,Office Supplies,Art,SKU-OFF-286,4,125.46,0.1,12.08,4.59
ORD-004447,2024-06-09,CUST-00831,Home Office,South,Furniture,Storage,SKU-FUR-519,1,252.45,0.2,5.31,11.44
ORD-004488,2024-06-09,CUST-00168,Consumer,East,Furniture,Tables,SKU-FUR-307,4,934.54,0.0,-36.41,41.95
ORD-005373,2024-06-09,CUST-01013,Corporate,Central,Technology,Accessories,SKU-TEC-936,4,233.17,0.2,12.66,9.02
ORD-000411,2024-06-09,CUST-00703,Home Office,Central,Furniture,Tables,SKU-FUR-880,2,76.79,0.1,28.99,34.73
ORD-000102,2024-06-09,CUST-00053,Consumer,Central,Furniture,Tables,SKU-FUR-728,7,173.56,0.0,14.56,9.63
ORD-002241,2024-06-09,CUST-00999,Home Office,Central,Technology,Phones,SKU-TEC-520,4,160.48,0.0,43.39,6.17
ORD-001405,2024-06-09,CUST-00520,Corporate,East,Furniture,Chairs,SKU-FUR-997,2,216.53,0.0,72.3,4.83
ORD-002876,2024-06-09,CUST-01155,Corporate,South,Furniture,Chairs,SKU-FUR-208,1,110.58,0.0,34.63,33.35
ORD-001689,2024-06-09,CUST-01051,Consumer,North,Office Supplies,Labels,SKU-OFF-485,7,233.73,0.0,30.2,20.93
ORD-005566,2024-06-10,CUST-00125,Home Office,North,Office Supplies,Labels,SKU-OFF-358,1,439.48,0.15,70.42,41.38
ORD-001417,2024-06-10,CUST-01165,Home Office,South,Office Supplies,Binders,SKU-OFF-657,4,157.62,0.15,29.07,24.61
ORD-000540,2024-06-10,CUST-00230,Consumer,West,Technology,Phones,SKU-TEC-451,6,406.4,0.0,42.21,15.01
ORD-000952,2024-06-10,CUST-00485,Home Office,North,Technology,Accessories,SKU-TEC-474,3,150.07,0.05,22.21,43.22
ORD-004719,2024-06-10,CUST-00924,Corporate,Central,Office Supplies,Paper,SKU-OFF-921,2,85.29,0.15,0.05,20.88
ORD-001841,2024-06-10,CUST-00935,Corporate,North,Office Supplies,Paper,SKU-OFF-553,2,192.49,0.3,10.82,27.83
ORD-000267,2024-06-10,CUST-00235,Home Office,West,Office Supplies,Art,SKU-OFF-783,3,529.86,0.0,122.66,31.72
ORD-004536,2024-06-10,CUST-01088,Corporate,East,Office Supplies,Art,SKU-OFF-910,3,169.97,0.2,-3.71,26.77
ORD-000207,2024-06-10,CUST-00951,Corporate,East,Technology,Laptops,SKU-TEC-902,3,129.05,0.0,43.9,14.14
ORD-000702,2024-06-11,CUST-01003,Corporate,Central,Furniture,Tables,SKU-FUR-310,5,254.73,0.1,67.36,26.13
ORD-001826,2024-06-11,CUST-00672,Home Office,East,Technology,Printers,SKU-TEC-172,1,111.94,0.05,22.9,28.02
ORD-002478,2024-06-11,CUST-00993,Consumer,South,Office Supplies,Art,SKU-OFF-584,6,338.18,0.0,60.36,37.14
ORD-002233,2024-06-11,CUST-00536,Home Office,East,Office Supplies,Paper,SKU-OFF-794,5,318.21,0.0,86.92,16.38
ORD-003960,2024-06-11,CUST-00555,Home Office,South,Office Supplies,Art,SKU-OFF-642,6,307.67,0.0,70.51,31.88
ORD-005482,2024-06-11,CUST-01128,Consumer,South,Furniture,Chairs,SKU-FUR-561,4,317.8,0.05,-14.36,31.17
ORD-005616,2024-06-11,CUST-00206,Consumer,Central,Technology,Laptops,SKU-TEC-691,4,247.09,0.05,56.13,39.59
ORD-001170,2024-06-11,CUST-01067,Consumer,Central,Technology,Phones,SKU-TEC-312,5,112.35,0.0,30.93,32.53
ORD-001982,2024-06-11,CUST-00659,Corporate,South,Technology,Laptops,SKU-TEC-581,3,135.35,0.15,30.05,19.54
ORD-004705,2024-06-11,CUST-00715,Corporate,South,Furniture,Chairs,SKU-FUR-948,7,129.96,0.3,5.26,24.04
ORD-004495,2024-06-12,CUST-00662,Consumer,West,Office Supplies,Labels,SKU-OFF-793,1,158.17,0.0,43.83,19.72
ORD-005264,2024-06-12,CUST-00464,Corporate,West,Office Supplies,Labels,SKU-OFF-349,2,272.88,0.05,22.1,10.24
ORD-001970,2024-06-12,CUST-00749,Consumer,South,Furniture,Bookcases,SKU-FUR-154,4,358.42,0.05,94.56,18.7
ORD-000969,2024-06-12,CUST-00060,Consumer,South,Office Supplies,Art,SKU-OFF-386,6,163.55,0.0,24.13,43.29
ORD-003719,2024-06-12,CUST-00428,Consumer,East,Technology,Phones,SKU-TEC-490,6,119.18,0.0,19.38,18.37
ORD-002416,2024-06-12,CUST-00771,Corporate,Central,Furniture,Chairs,SKU-FUR-346,4,294.12,0.0,40.1,9.83
ORD-003300,2024-06-13,CUST-00560,Consumer,East,Technology,Printers,SKU-TEC-970,7,272.35,0.05,35.01,32.75
ORD-003132,2024-06-13,CUST-00762,Home Office,Central,Technology,Phones,SKU-TEC-394,3,108.82,0.0,17.72,33.99
ORD-000230,2024-06-13,CUST-00470,Consumer,Central,Furniture,Storage,SKU-FUR-764,5,508.44,0.05,-2.64,23.16
ORD-001381,2024-06-13,CUST-00996,Consumer,East,Office Supplies,Labels,SKU-OFF-125,4,148.35,0.0,31.02,21.6
ORD-001329,2024-06-13,CUST-00066,Corporate,South,Office Supplies,Art,SKU-OFF-152,5,136.97,0.05,24.62,5.77
ORD-001009,2024-06-13,CUST-01004,Home Office,North,Office Supplies,Labels,SKU-OFF-839,1,133.87,0.15,-3.66,18.81
ORD-001376,2024-06-14,CUST-00842,Consumer,South,Furniture,Storage,SKU-FUR-641,6,223.53,0.15,23.35,13.33
ORD-004845,2024-06-14,CUST-01058,Consumer,South,Furniture,Bookcases,SKU-FUR-128,6,145.55,0.3,-13.68,26.33
ORD-003416,2024-06-14,CUST-00444,Corporate,Central,Technology,Accessories,SKU-TEC-330,3,436.32,0.15,57.86,9.23
ORD-005596,2024-06-14,CUST-00518,Consumer,North,Technology,Laptops,SKU-TEC-449,5,93.86,0.1,25.35,15.32
ORD-003550,2024-06-14,CUST-00020,Corporate,South,Technology,Printers,SKU-TEC-596,1,286.58,0.15,12.99,29.18
ORD-004770,2024-06-14,CUST-00255,Consumer,Central,Technology,Laptops,SKU-TEC-532,5,304.72,0.1,32.58,9.9
ORD-001200,2024-06-14,CUST-00449,Corporate,East,Office Supplies,Art,SKU-OFF-607,7,211.81,0.0,38.33,21.31
ORD-003044,2024-06-15,CUST-00546,Home Office,West,Office Supplies,Art,SKU-OFF-212,6,49.67,0.0,7.48,9.36
ORD-005552,2024-06-15,CUST-00043,Home Office,West,Furniture,Chairs,SKU-FUR-161,5,260.85,0.0,28.36,38.1
ORD-004148,2024-06-15,CUST-01134,Consumer,West,Technology,Accessories,SKU-TEC-603,3,99.85,0.05,14.2,16.87
ORD-000426,2024-06-15,CUST-00625,Consumer,South,Furniture,Bookcases,SKU-FUR-704,6,99.13,0.3,-22.67,10.51
ORD-005463,2024-06-15,CUST-00682,Consumer,West,Office Supplies,Labels,SKU-OFF-198,3,113.76,0.2,7.23,18.04
ORD-000511,2024-06-15,CUST-00832,Corporate,West,Office Supplies,Binders,SKU-OFF-232,3,738.9,0.0,60.89,5.53
ORD-001947,2024-06-15,CUST-01019,Consumer,South,Office Supplies,Binders,SKU-OFF-502,6,221.51,0.0,23.55,24.63
ORD-004444,2024-06-16,CUST-00469,Consumer,North,Furniture,Storage,SKU-FUR-687,3,298.13,0.15,24.14,5.85
ORD-003125,2024-06-16,CUST-00084,Consumer,East,Furniture,Storage,SKU-FUR-440,6,521.96,0.15,60.42,23.26
ORD-000234,2024-06-16,CUST-01154,Consumer,South,Furniture,Tables,SKU-FUR-572,7,176.97,0.3,-46.5,4.5
ORD-004512,2024-06-16,CUST-00046,Consumer,North,Technology,Laptops,SKU-TEC-257,7,276.14,0.0,80.39,21.21
ORD-005849,2024-06-16,CUST-00592,Consumer,South,Furniture,Storage,SKU-FUR-751,2,179.69,0.0,-0.67,5.07
ORD-003951,2024-06-16,CUST-00354,Corporate,West,Furniture,Storage,SKU-FUR-703,6,110.48,0.3,-20.26,22.42
ORD-005633,2024-06-16,CUST-00696,Corporate,Central,Office Supplies,Labels,SKU-OFF-545,6,159.43,0.1,14.01,7.69
